molecule_chembl_id,standard_value,canonical_smiles
CHEMBL564016,40000.0,COc1ccc(C2=NN(C(C)=O)C(c3ccccc3C)C2)c(OC)c1
CHEMBL539970,50000.0,Cc1ccc(C2=NN(c3ccccc3)CC2)cc1
CHEMBL87333,61000.0,Oc1ccc(/C=C\c2cc(O)cc(O)c2)cc1
CHEMBL551278,65000.0,C=CNC(=S)N1N=C(c2ccc(OC)cc2)CC1c1cccs1
CHEMBL564763,88000.0,COc1ccc(C2=NN(C(C)=O)CC2)cc1OC
CHEMBL550409,92000.0,COc1ccc(C2=NN(C(=S)Nc3ccccc3)C(c3cccs3)C2)cc1
CHEMBL541477,140000.0,COc1ccc(OC)c(C2=NN(C(C)=O)CC2)c1
CHEMBL558263,240000.0,C=CCNC(=S)N1N=C(c2ccc(C)cc2)CC1c1cccs1
CHEMBL572233,13.05,COc1ccc(-c2cc3cc(C)ccc3oc2=O)cc1
CHEMBL570731,0.8026,COc1cccc(-c2cc3cc(C)ccc3oc2=O)c1
CHEMBL577099,155.59,Cc1ccc2oc(=O)c(-c3ccc(O)cc3)cc2c1
CHEMBL598096,160.0,COc1ccc2c(c1)O[C@H](c1ccc(F)cc1)CC2=O
CHEMBL600385,200.0,COc1ccc2c(c1)O[C@@H](c1ccc(F)cc1)CC2=O
CHEMBL600384,590.0,Cc1ccc([C@@H]2CC(=O)c3ccc(C)cc3O2)cc1
CHEMBL598321,530.0,Cc1ccc([C@H]2CC(=O)c3ccc(C)cc3O2)cc1
CHEMBL601205,110.0,Cc1ccc2c(c1)O[C@H](c1ccccc1)CC2=O
CHEMBL601844,140.0,Cc1ccc2c(c1)O[C@@H](c1ccccc1)CC2=O
CHEMBL597472,150.0,Cc1ccc([C@@H]2CC(=O)c3ccc(F)cc3O2)cc1
CHEMBL598151,150.0,Cc1ccc([C@H]2CC(=O)c3ccc(F)cc3O2)cc1
CHEMBL601843,170.0,O=C1C[C@@H](c2ccc(F)cc2)Oc2cc(F)ccc21
CHEMBL599762,150.0,O=C1C[C@H](c2ccc(F)cc2)Oc2cc(F)ccc21
CHEMBL592764,620.0,O=C1C[C@@H](c2ccccc2)Oc2cc(F)ccc21
CHEMBL599761,650.0,O=C1C[C@H](c2ccccc2)Oc2cc(F)ccc21
CHEMBL604043,3340.0,COc1ccc(-c2cc(=S)c3ccc(OC)cc3o2)cc1
CHEMBL597716,7610.0,COc1ccc2c(=S)cc(-c3ccc(C)cc3)oc2c1
CHEMBL592642,6720.0,Cc1ccc(-c2cc(=S)c3ccc(C)cc3o2)cc1
CHEMBL599547,1610.0,Cc1ccc(-c2cc(=S)c3ccc(F)cc3o2)cc1
CHEMBL599545,6890.0,Fc1ccc(-c2cc(=S)c3ccc(F)cc3o2)cc1
CHEMBL607571,480.0,COc1ccc(-c2cc(=S)c3ccccc3o2)cc1
CHEMBL582494,6690.0,Cc1ccc(-c2cc(=S)c3ccccc3o2)cc1
CHEMBL16442,49720.0,COc1ccc(-c2cc(=O)c3ccc(OC)cc3o2)cc1
CHEMBL17052,11340.0,COc1ccc2c(=O)cc(-c3ccc(C)cc3)oc2c1
CHEMBL599149,1340.0,COc1ccc(-c2cc(=O)c3ccc(F)cc3o2)cc1
CHEMBL599148,4330.0,Cc1ccc(-c2cc(=O)c3ccc(F)cc3o2)cc1
CHEMBL477846,12940.0,O=c1cc(-c2ccccc2)oc2cc(F)ccc12
CHEMBL16312,27870.0,COc1ccc(-c2cc(=O)c3ccccc3o2)cc1
CHEMBL16861,2380.0,Cc1ccc(-c2cc(=O)c3ccccc3o2)cc1
CHEMBL229908,7180.0,COc1ccc(C2CC(=O)c3ccc(OC)cc3O2)cc1
CHEMBL602141,550.0,COc1ccc2c(c1)OC(c1ccc(C)cc1)CC2=O
CHEMBL598746,170.0,COc1ccc2c(c1)OC(c1ccc(F)cc1)CC2=O
CHEMBL9687,1470.0,COc1ccc2c(c1)OC(c1ccccc1)CC2=O
CHEMBL598913,3350.0,COc1ccc(C2CC(=O)c3ccc(C)cc3O2)cc1
CHEMBL600597,500.0,Cc1ccc(C2CC(=O)c3ccc(C)cc3O2)cc1
CHEMBL600596,130.0,Cc1ccc2c(c1)OC(c1ccc(F)cc1)CC2=O
CHEMBL600392,3620.0,Cc1ccc2c(c1)OC(c1ccccc1)CC2=O
CHEMBL598720,170.0,COc1ccc(C2CC(=O)c3ccc(F)cc3O2)cc1
CHEMBL600391,160.0,Cc1ccc(C2CC(=O)c3ccc(F)cc3O2)cc1
CHEMBL600390,670.0,O=C1CC(c2ccc(F)cc2)Oc2cc(F)ccc21
CHEMBL596693,3770.0,O=C1CC(c2ccccc2)Oc2cc(F)ccc21
CHEMBL241909,2200.0,COc1ccc(C2CC(=O)c3ccccc3O2)cc1
CHEMBL596690,2070.0,Cc1ccc(C2CC(=O)c3ccccc3O2)cc1
CHEMBL60720,4410.0,O=C1CC(c2ccc(F)cc2)Oc2ccccc21
CHEMBL274318,2870.0,O=C1CC(c2ccccc2)Oc2ccccc21
CHEMBL151,59700.0,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
CHEMBL28,12800.0,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
CHEMBL50,90000.0,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
CHEMBL344504,5140.0,COc1ccc2c(=O)cc(-c3ccc(F)cc3)oc2c1
CHEMBL602259,1240.0,Cn1c(=O)c2c(nc(OCc3ccccc3)n2C)n(C)c1=O
CHEMBL602260,666.0,Cn1c(=O)c2c(nc(OCc3cccc(Cl)c3)n2C)n(C)c1=O
CHEMBL602464,941.0,Cn1c(=O)c2c(nc(OCc3cccc(Br)c3)n2C)n(C)c1=O
CHEMBL602465,1070.0,Cn1c(=O)c2c(nc(OCc3cccc(F)c3)n2C)n(C)c1=O
CHEMBL602466,3720.0,Cn1c(=O)c2c(nc(OCc3cccc(C(F)(F)F)c3)n2C)n(C)c1=O
CHEMBL589765,397.0,Cc1cccc(COc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1
CHEMBL602880,3150.0,COc1cccc(COc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1
CHEMBL508817,48310.0,NC(=S)N1N=C(c2ccccc2)CC1c1ccccc1
CHEMBL489743,32810.0,Cc1ccc(C2CC(c3ccccc3)=NN2C(N)=S)cc1
CHEMBL1080035,33290.0,NC(=S)N1N=C(c2ccccc2)CC1c1ccc(Cl)cc1
CHEMBL1080196,32480.0,NC(=S)N1N=C(c2ccccc2)CC1c1ccco1
CHEMBL1080705,7180.0,Cc1ccc(C2=NN(C(N)=S)C(c3ccc(F)cc3)C2)cc1
CHEMBL1080706,18260.0,Cc1ccc(C2=NN(C(N)=S)C(c3cccs3)C2)cc1
CHEMBL1080707,23210.0,NC(=S)N1N=C(c2ccc(F)cc2)CC1c1cccs1
CHEMBL1081382,12840.0,Cc1ccc(C2CC(c3ccc(Cl)cc3)=NN2C(N)=S)cc1
CHEMBL1080446,16330.0,NC(=S)N1N=C(c2ccc(Cl)cc2)CC1c1ccc(F)cc1
CHEMBL1080447,39370.0,NC(=S)N1N=C(c2ccc(Cl)cc2)CC1c1ccc(Cl)cc1
CHEMBL1076153,29380.0,NC(=S)N1N=C(c2ccc(Cl)cc2)CC1c1ccc[nH]1
CHEMBL1080448,54510.0,Cc1ccc(C2CC(c3ccco3)=NN2C(N)=S)cc1
CHEMBL1080449,2750.0,NC(=S)N1N=C(c2ccco2)CC1c1ccc(F)cc1
CHEMBL1079383,33260.0,NC(=S)N1N=C(c2cccs2)CC1c1ccc[nH]1
CHEMBL1081550,69380.0,NC(=S)N1N=C(c2ccc[nH]2)CC1c1ccco1
CHEMBL326294,18750.0,O=C1Nc2ccccc2C1=O
CHEMBL315361,48.0,O=C(O)c1coc2ccccc2c1=O
CHEMBL1213778,5070.0,COc1cccc(-c2csc(NN=C(C)C)n2)c1
CHEMBL1213777,771.82,CCC(CC)=NNc1nc(-c2cccc(OC)c2)cs1
CHEMBL1213776,871.47,CCC/C(C)=N/Nc1nc(-c2cccc(OC)c2)cs1
CHEMBL1213775,6720.0,CCCCC/C(C)=N/Nc1nc(-c2cccc(OC)c2)cs1
CHEMBL1213719,1060.0,COc1cccc(-c2csc(NN=C3CCCC3)n2)c1
CHEMBL1213718,26.64,COc1cccc(-c2csc(N/N=C3\CCCC3C)n2)c1
CHEMBL1213717,231.02,COc1cccc(-c2csc(N/N=C3\CCC(C)C3)n2)c1
CHEMBL1213779,31.87,COc1cccc(-c2csc(NN=C3CCCCC3)n2)c1
CHEMBL1213838,12.22,COc1cccc(-c2csc(N/N=C3\CCCCC3C)n2)c1
CHEMBL1213839,72.7,COc1cccc(-c2csc(N/N=C3\CCCC(C)C3)n2)c1
CHEMBL1213840,35.49,COc1cccc(-c2csc(NN=C3CCC(C)CC3)n2)c1
CHEMBL1213841,29.54,COc1cccc(-c2csc(NN=C3CCCCCC3)n2)c1
CHEMBL1213842,6780.0,COc1cccc(-c2csc(N/N=C/c3ccco3)n2)c1
CHEMBL1213843,1680.0,COc1cccc(-c2csc(N/N=C(\C)c3ccco3)n2)c1
CHEMBL1213911,493.83,COc1cccc(-c2csc(N/N=C/c3cccs3)n2)c1
CHEMBL1213912,551.38,COc1cccc(-c2csc(N/N=C(\C)c3cccs3)n2)c1
CHEMBL1213914,2910.0,COc1cccc(-c2csc(N/N=C/c3cccnc3)n2)c1
CHEMBL1213915,3.81,COc1cccc(-c2csc(N/N=C(\C)c3cccnc3)n2)c1
CHEMBL1213916,1140.0,COc1cccc(-c2csc(N/N=C/c3ccncc3)n2)c1
CHEMBL1213968,116.38,COc1cccc(-c2csc(N/N=C(\C)c3ccncc3)n2)c1
CHEMBL1213972,799.69,COc1cccc(-c2csc(N/N=C/c3c[nH]c4ccccc34)n2)c1
CHEMBL1214023,6970.0,COc1cccc(-c2csc(N/N=C(\C)c3cc4ccccc4oc3=O)n2)c1
CHEMBL595,298.0,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1
CHEMBL7002,225.0,CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1
CHEMBL121,832.0,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1
CHEMBL408,2070.0,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2
CHEMBL568150,13000.0,O=C1NC(=O)/C(=C/c2ccc3nccnc3c2)S1
CHEMBL1222279,27000.0,COc1ccccc1/C=C1\SC(=O)N(CCN)C1=O
CHEMBL1222280,195.0,CN(C)c1ccc(/C=C2\SC(=O)N(CCN)C2=O)cc1
CHEMBL363555,82.0,CCOc1ccc(/C=C2\SC(=O)N(CCN)C2=O)cc1
CHEMBL1222281,2290.0,N#CCCN1C(=O)S/C(=C\c2ccccc2)C1=O
CHEMBL1222282,56000.0,O=C1NC(=O)/C(=N/c2cccc(C(=O)O)c2)S1
CHEMBL1222283,22000.0,O=C(CC1SC(=O)NC1=O)Nc1ccccc1
CHEMBL1222341,11000.0,O=C(CC1SC(=O)NC1=O)Nc1cccc(O)c1
CHEMBL1221929,4300.0,Cc1ccc2oc(=O)c(-c3ccccc3Br)cc2c1
CHEMBL1221930,11050.0,Cc1cc(Br)c2oc(=O)c(-c3ccccc3)cc2c1
CHEMBL1221980,3230.0,COc1ccc(-c2cc3cc(C)cc(Br)c3oc2=O)cc1
CHEMBL1221981,7120.0,COc1cc(OC)cc(-c2cc3cc(C)cc(Br)c3oc2=O)c1
CHEMBL1221982,4890.0,COc1cc(-c2cc3cc(C)cc(Br)c3oc2=O)cc(OC)c1OC
CHEMBL1241294,2230.0,CC1CCC/C(=N/Nc2nc(-c3ccccc3)cs2)C1
CHEMBL1241295,810.0,C[C@@H]1CCC/C(=N/Nc2nc(-c3ccccc3)cs2)C1
CHEMBL1243212,21900.0,CC1CCC/C(=N/Nc2nc(-c3ccc(Cl)cc3)cs2)C1
CHEMBL1243213,9550.0,C[C@@H]1CCC/C(=N/Nc2nc(-c3ccc(Cl)cc3)cs2)C1
CHEMBL1243214,410.0,CC1CCC/C(=N/Nc2nc(-c3ccc(F)cc3)cs2)C1
CHEMBL1243245,810.0,C[C@@H]1CCC/C(=N/Nc2nc(-c3ccc(F)cc3)cs2)C1
CHEMBL1243057,9650.0,CC1CCC/C(=N/Nc2nc(-c3ccc(Cl)cc3Cl)cs2)C1
CHEMBL1243058,3680.0,C[C@@H]1CCC/C(=N/Nc2nc(-c3ccc(Cl)cc3Cl)cs2)C1
CHEMBL1243059,56.0,CC1CCC/C(=N/Nc2nc(-c3ccc(F)cc3F)cs2)C1
CHEMBL1243088,18.0,C[C@@H]1CCC/C(=N/Nc2nc(-c3ccc(F)cc3F)cs2)C1
CHEMBL1243089,260.0,C[C@H]1CCC/C(=N/Nc2nc(-c3ccc(F)cc3F)cs2)C1
CHEMBL1243090,2860.0,Cc1ccc(-c2csc(N/N=C3/CCCC(C)C3)n2)cc1
CHEMBL1243124,150.0,Cc1ccc(-c2csc(N/N=C3/CCC[C@@H](C)C3)n2)cc1
CHEMBL495714,4510.0,COc1ccc(-c2csc(N/N=C3/CCCC(C)C3)n2)cc1
CHEMBL1243125,3120.0,COc1ccc(-c2csc(N/N=C3/CCC[C@@H](C)C3)n2)cc1
CHEMBL1243150,410.0,CC1CCC/C(=N/Nc2nc(-c3ccc([N+](=O)[O-])cc3)cs2)C1
CHEMBL1243151,86.0,C[C@@H]1CCC/C(=N/Nc2nc(-c3ccc([N+](=O)[O-])cc3)cs2)C1
CHEMBL1243152,210.0,C[C@H]1CCC/C(=N/Nc2nc(-c3ccc([N+](=O)[O-])cc3)cs2)C1
CHEMBL1243180,120.0,CC1CCC/C(=N/Nc2nc(-c3ccc(C#N)cc3)cs2)C1
CHEMBL1243181,230.0,C[C@@H]1CCC/C(=N/Nc2nc(-c3ccc(C#N)cc3)cs2)C1
CHEMBL1243182,420.0,C[C@H]1CCC/C(=N/Nc2nc(-c3ccc(C#N)cc3)cs2)C1
CHEMBL375539,710.0,CC1CCCC/C1=N\Nc1nc(-c2ccccc2)cs1
CHEMBL1242936,13120.0,CC1CCCC/C1=N\Nc1nc(-c2ccc(Cl)cc2)cs1
CHEMBL1242937,200.0,CC1CCCC/C1=N\Nc1nc(-c2ccc(F)cc2)cs1
CHEMBL1242938,20.0,C[C@@H]1CCCC/C1=N\Nc1nc(-c2ccc(F)cc2)cs1
CHEMBL1242964,40.0,C[C@H]1CCCC/C1=N\Nc1nc(-c2ccc(F)cc2)cs1
CHEMBL1242965,26810.0,CC1CCCC/C1=N\Nc1nc(-c2ccc(Cl)cc2Cl)cs1
CHEMBL1240558,14.0,CC1CCCC/C1=N\Nc1nc(-c2ccc(F)cc2F)cs1
CHEMBL1242991,30.0,C[C@@H]1CCCC/C1=N\Nc1nc(-c2ccc(F)cc2F)cs1
CHEMBL1242992,36.0,C[C@H]1CCCC/C1=N\Nc1nc(-c2ccc(F)cc2F)cs1
CHEMBL246813,142.0,Cc1ccc(-c2csc(N/N=C3\CCCCC3C)n2)cc1
CHEMBL399353,2370.0,COc1ccc(-c2csc(N/N=C3\CCCCC3C)n2)cc1
CHEMBL1243025,32.0,CC1CCCC/C1=N\Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1
CHEMBL1243026,9.0,C[C@@H]1CCCC/C1=N\Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1
CHEMBL1243371,16.0,C[C@H]1CCCC/C1=N\Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1
CHEMBL1243399,26.0,CC1CCCC/C1=N\Nc1nc(-c2ccc(C#N)cc2)cs1
CHEMBL1243400,32.0,C[C@@H]1CCCC/C1=N\Nc1nc(-c2ccc(C#N)cc2)cs1
CHEMBL1243401,63.0,C[C@H]1CCCC/C1=N\Nc1nc(-c2ccc(C#N)cc2)cs1
CHEMBL1253578,3840.0,Cc1cc2cc(NC(=O)c3ccccc3)ccc2[nH]1
CHEMBL1253604,760.0,Cc1cc2cc(NC(=O)c3cccc(Cl)c3)ccc2[nH]1
CHEMBL1254471,18820.0,Cc1cc2cc(NC(=O)/C=C/c3ccccc3)ccc2[nH]1
CHEMBL1254550,9830.0,Cc1cc2cc(NC(=O)/C=C/c3cccc(Cl)c3)ccc2[nH]1
CHEMBL1253605,6960.0,Cc1cc2cc(NC(=O)C3CCCCC3)ccc2[nH]1
CHEMBL1254551,175940.0,Cc1cc2cc(NC(=O)c3cccc(S(=O)(=O)O)c3)ccc2[nH]1
CHEMBL1254552,60.0,Cc1cc2cc(NC(=O)c3ccc(Cl)c(Cl)c3)ccc2[nH]1
CHEMBL1254623,92620.0,Cc1cc2cc(NC(=O)c3ccc[n+](C)c3)ccc2[nH]1
CHEMBL1253606,8890.0,O=C1Cc2cc(OC(=O)c3ccccc3)ccc2O1
CHEMBL1253618,990.0,O=C1Cc2cc(OC(=O)c3cccc(Cl)c3)ccc2O1
CHEMBL1254624,1200.0,O=C(/C=C/c1ccccc1)Oc1ccc2c(c1)CC(=O)O2
CHEMBL1254625,440.0,O=C(/C=C/c1cccc(Cl)c1)Oc1ccc2c(c1)CC(=O)O2
CHEMBL247834,94.0,O=[N+]([O-])c1ccc(-c2csc(NN=C3CCCC3)n2)cc1
CHEMBL1254017,45.71,N#Cc1ccc(-c2csc(NN=C3CCCCCC3)n2)cc1
CHEMBL1253926,11.48,O=[N+]([O-])c1ccc(-c2csc(NN=C3CCCCCC3)n2)cc1
CHEMBL1253925,5011.87,COc1ccc(-c2csc(NN=C3CCCCCC3)n2)cc1
CHEMBL1253924,912.01,Cc1ccc(-c2csc(NN=C3CCCCCC3)n2)cc1
CHEMBL1253847,16.22,Fc1ccc(-c2csc(NN=C3CCCCCC3)n2)c(F)c1
CHEMBL1253846,933.25,Clc1ccc(-c2csc(NN=C3CCCCCC3)n2)c(Cl)c1
CHEMBL1253845,3.548,Fc1ccc(-c2csc(NN=C3CCCCCC3)n2)cc1
CHEMBL1253764,478.63,Clc1ccc(-c2csc(NN=C3CCCCCC3)n2)cc1
CHEMBL248050,27.54,c1ccc(-c2csc(NN=C3CCCCCC3)n2)cc1
CHEMBL1253763,61.66,CC1CCC(=NNc2nc(-c3ccc(C#N)cc3)cs2)CC1
CHEMBL1253762,363.08,CC1CCC(=NNc2nc(-c3ccc([N+](=O)[O-])cc3)cs2)CC1
CHEMBL1255021,31622.78,COc1ccc(-c2csc(NN=C3CCC(C)CC3)n2)cc1
CHEMBL1255020,5495.41,Cc1ccc(-c2csc(NN=C3CCC(C)CC3)n2)cc1
CHEMBL1255019,91.2,CC1CCC(=NNc2nc(-c3ccc(F)cc3F)cs2)CC1
CHEMBL1254935,9549.93,CC1CCC(=NNc2nc(-c3ccc(Cl)cc3Cl)cs2)CC1
CHEMBL1254934,43.65,CC1CCC(=NNc2nc(-c3ccc(F)cc3)cs2)CC1
CHEMBL248049,2398.83,CC1CCC(=NNc2nc(-c3ccc(Cl)cc3)cs2)CC1
CHEMBL374237,257.04,CC1CCC(=NNc2nc(-c3ccccc3)cs2)CC1
CHEMBL1254851,52.48,N#Cc1ccc(-c2csc(NN=C3CCCCC3)n2)cc1
CHEMBL1254850,85.11,O=[N+]([O-])c1ccc(-c2csc(NN=C3CCCCC3)n2)cc1
CHEMBL1076880,12022.64,COc1ccc(-c2csc(NN=C3CCCCC3)n2)cc1
CHEMBL1253700,1096.48,Cc1ccc(-c2csc(NN=C3CCCCC3)n2)cc1
CHEMBL1254764,660.69,Fc1ccc(-c2csc(NN=C3CCCCC3)n2)c(F)c1
CHEMBL1254763,204.17,Clc1ccc(-c2csc(NN=C3CCCCC3)n2)c(Cl)c1
CHEMBL1253699,3.802,Fc1ccc(-c2csc(NN=C3CCCCC3)n2)cc1
CHEMBL1253693,213.8,Clc1ccc(-c2csc(NN=C3CCCCC3)n2)cc1
CHEMBL220495,117.49,c1ccc(-c2csc(NN=C3CCCCC3)n2)cc1
CHEMBL399572,223.87,N#Cc1ccc(-c2csc(NN=C3CCCC3)n2)cc1
CHEMBL247833,162.18,COc1ccc(-c2csc(NN=C3CCCC3)n2)cc1
CHEMBL246809,134.9,Cc1ccc(-c2csc(NN=C3CCCC3)n2)cc1
CHEMBL1253680,3.236,Fc1ccc(-c2csc(NN=C3CCCC3)n2)c(F)c1
CHEMBL1253614,251.19,Clc1ccc(-c2csc(NN=C3CCCC3)n2)c(Cl)c1
CHEMBL1253613,40.74,Fc1ccc(-c2csc(NN=C3CCCC3)n2)cc1
CHEMBL246811,263.03,Clc1ccc(-c2csc(NN=C3CCCC3)n2)cc1
CHEMBL386941,295.12,c1ccc(-c2csc(NN=C3CCCC3)n2)cc1
CHEMBL1253262,15470.0,COc1ccc(C2=NN(C(N)=S)CC2)cc1
CHEMBL1253263,18140.0,Cc1ccc(C2=NN(C(N)=S)CC2)cc1
CHEMBL1253264,50950.0,CNC(=S)N1CCC(c2ccc(F)cc2)=N1
CHEMBL1253281,53380.0,CNC(=S)N1CCC(c2cccc(C)c2)=N1
CHEMBL1253283,71300.0,CNC(=S)N1CCC(c2cccc(OC)c2)=N1
CHEMBL1253302,13700.0,CNC(=S)N1CCC(c2ccc(OC)cc2)=N1
CHEMBL1253303,16770.0,CNC(=S)N1CCC(c2ccc(C)cc2)=N1
CHEMBL1253333,49440.0,CNC(=S)N1CC(C)C(c2ccc(OC)cc2)=N1
CHEMBL1253334,84640.0,COc1ccc(C2=NN(C(N)=S)CC2C)cc1
CHEMBL1253357,34810.0,CNC(=S)N1CC(C)C(c2ccc(Cl)cc2)=N1
CHEMBL1257219,790000.0,COc1ccccc1/C=N/Nc1nc2ccccc2nc1Cc1ccccc1
CHEMBL1257220,460000.0,COc1ccc(/C=N/Nc2nc3ccccc3nc2Cc2ccccc2)cc1OC
CHEMBL1257340,87000.0,C(=N/Nc1nc2ccccc2nc1Cc1ccccc1)\c1ccc2c(c1)OCO2
CHEMBL1257341,260000.0,COc1cc(/C(C)=N/Nc2nc3ccccc3nc2Cc2ccccc2)cc(OC)c1OC
CHEMBL1257451,280000.0,COc1ccc(/C(C)=N/Nc2nc3ccccc3nc2Cc2ccccc2)cc1
CHEMBL1257452,320000.0,C(=N/Nc1nc2ccccc2nc1Cc1ccccc1)\c1ccccc1
CHEMBL1257570,84000.0,Clc1ccc(/C=N/Nc2nc3ccccc3nc2Cc2ccccc2)cc1
CHEMBL1257571,87000.0,Clc1ccccc1/C=N/Nc1nc2ccccc2nc1Cc1ccccc1
CHEMBL1257692,79000.0,COc1ccc(/C=N/Nc2nc3ccccc3nc2Cc2ccccc2)cc1
CHEMBL1257693,980000.0,C/C(=N\Nc1nc2ccccc2nc1Cc1ccccc1)c1ccccc1
CHEMBL1257814,8400000.0,C/C(=N\Nc1nc2ccccc2nc1Cc1ccccc1)c1ccc(O)cc1
CHEMBL1257815,89000.0,C/C(=N\Nc1nc2ccccc2nc1Cc1ccccc1)c1ccc([N+](=O)[O-])cc1
CHEMBL1257932,7900000.0,Oc1ccc(/C=N/Nc2nc3ccccc3nc2Cc2ccccc2)cc1
CHEMBL1257933,880000.0,CN(C)c1ccc(/C=N/Nc2nc3ccccc3nc2Cc2ccccc2)cc1
CHEMBL1258041,980000.0,C/C(=N\Nc1nc2ccccc2nc1Cc1ccccc1)c1ccccn1
CHEMBL1258042,850000.0,C/C(=N\Nc1nc2ccccc2nc1Cc1ccccc1)c1cccs1
CHEMBL1258159,740000.0,C/C(=N\Nc1nc2ccccc2nc1Cc1ccccc1)c1ccc(C)cc1
CHEMBL1258160,860000.0,C/C(=N\Nc1nc2ccccc2nc1Cc1ccccc1)c1ccc(N)cc1
CHEMBL1258274,960000.0,O=[N+]([O-])c1ccc(/C=N/Nc2nc3ccccc3nc2Cc2ccccc2)cc1
CHEMBL1258275,48000.0,Brc1cccc(/C=N/Nc2nc3ccccc3nc2Cc2ccccc2)c1
CHEMBL1258387,860000.0,Cc1ccsc1/C=N/Nc1nc2ccccc2nc1Cc1ccccc1
CHEMBL1256152,950000.0,C=NNc1nc2ccccc2nc1Cc1ccccc1
CHEMBL1258388,980000.0,c1ccc(Cc2nc3ccccc3n3c(-c4ccccc4)nnc23)cc1
CHEMBL1258954,72000.0,Clc1ccccc1-c1nnc2c(Cc3ccccc3)nc3ccccc3n12
CHEMBL1258955,86000.0,COc1ccc(-c2nnc3c(C(=O)c4ccccc4)nc4ccccc4n23)cc1OC
CHEMBL1258839,240000.0,O=C(c1ccccc1)c1nc2ccccc2n2c(-c3ccccc3)nnc12
CHEMBL1258499,380000.0,O=C(c1ccccc1)c1nc2ccccc2n2c(-c3ccccc3Cl)nnc12
CHEMBL1258500,85000.0,COc1ccc(-c2nnc3c(C(=O)c4ccccc4)nc4ccccc4n23)cc1
CHEMBL1258610,7300000.0,CN(C)c1ccc(-c2nnc3c(C(=O)c4ccccc4)nc4ccccc4n23)cc1
CHEMBL1258611,73000.0,CN(C)c1ccc(-c2nnc3c(C(=O)c4ccccc4)nc4ccccc4n23)cc1Br
CHEMBL1258718,230000.0,O=C(c1ccccc1)c1nc2ccccc2n2c(-c3ccc([N+](=O)[O-])cc3)nnc12
CHEMBL1258719,940000.0,O=C(c1ccccc1)c1nc2ccccc2n2cnnc12
CHEMBL1256153,95000.0,c1ccc(Cc2nc3ccccc3n3cnnc23)cc1
CHEMBL1269719,510840.0,NCc1cn(-c2ccccc2)nn1
CHEMBL1269720,56880.0,NCc1cn(-c2ccc(C(=O)O)cc2)nn1
CHEMBL1269721,62070.0,NCc1cn(-c2cccc(C(=O)O)c2)nn1
CHEMBL1269737,115920.0,NCc1cn(-c2ccncc2)nn1
CHEMBL1272108,831.76,CC(C)=CCOc1ccc(C2=NN(C(N)=S)C(c3ccc(Cl)cc3)C2)c(O)c1
CHEMBL1272057,269.15,CC(C)=CCOc1ccc(C2=NN(C(N)=S)C(c3ccc(OCc4ccccc4)cc3)C2)c(O)c1
CHEMBL1272000,52480.75,CC(C)=CCOc1ccc(C2=NN(C(N)=S)C(c3ccccc3)C2)c(O)c1
CHEMBL1271945,8709.64,CC(=O)N1N=C(c2ccc(OCC=C(C)C)cc2O)CC1c1ccc(Cl)cc1
CHEMBL1271944,173.78,CC(=O)N1N=C(c2ccc(OCC=C(C)C)cc2O)CC1c1ccc(OCc2ccccc2)cc1
CHEMBL1271892,60255.96,COc1ccc(C2CC(c3ccc(OCC=C(C)C)cc3O)=NN2C(C)=O)cc1
CHEMBL1643120,400.0,O=C(Nc1ccccc1)c1coc2ccccc2c1=O
CHEMBL1643121,69.0,O=C(Nc1ccc(I)cc1)c1coc2ccccc2c1=O
CHEMBL1643122,450.0,COc1ccc(NC(=O)c2coc3ccccc3c2=O)cc1
CHEMBL1643123,120.0,CSc1ccc(NC(=O)c2coc3ccccc3c2=O)cc1
CHEMBL1643124,68.0,Cc1ccc(NC(=O)c2coc3ccccc3c2=O)cc1
CHEMBL1642670,103.0,O=C1Nc2ccc(OCc3ccccc3)cc2C1=O
CHEMBL1642671,138.0,O=C1Nc2cc(OCc3ccccc3)ccc2C1=O
CHEMBL1642672,1400.0,O=C1Nc2ccc(CCc3ccccc3)cc2C1=O
CHEMBL1642673,9930.0,O=C1Nc2cc(CCc3ccccc3)ccc2C1=O
CHEMBL1642674,1540.0,O=C1Nc2ccc(Oc3ccccc3)cc2C1=O
CHEMBL1642675,9910.0,O=C1Nc2cc(Oc3ccccc3)ccc2C1=O
CHEMBL1642676,1190.0,O=C1Nc2ccc(-c3ccccc3)cc2C1=O
CHEMBL1642677,8520.0,O=C1Nc2cc(-c3ccccc3)ccc2C1=O
CHEMBL1642678,0.66,O=C1Nc2ccc(CCCCc3ccccc3)cc2C1=O
