activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,18187117,[],CHEMBL4040840,Inhibition of human recombinant microsomal MAOB expressed in baculovirus infected BTI-TN-5B1- 4 cells using p-tyramine as substrate assessed as decrease in H2O2 production after 15 mins by amplex red-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2oc(=O)c(C(=O)Nc3cccc(Cl)c3)cc2c1,,,CHEMBL4038334,J Med Chem,2017.0,"{'bei': '24.40', 'le': '0.48', 'lle': '4.33', 'sei': '11.74'}",CHEMBL4080704,,CHEMBL4080704,8.04,0,http://www.openphacts.org/units/Nanomolar,3017119,=,1,1,=,,IC50,nM,,9.03,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,nM,UO_0000065,,9.03
,18187118,[],CHEMBL4040840,Inhibition of human recombinant microsomal MAOB expressed in baculovirus infected BTI-TN-5B1- 4 cells using p-tyramine as substrate assessed as decrease in H2O2 production after 15 mins by amplex red-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2oc(=O)c(C(=O)Nc3cccc(O)c3)cc2c1,,,CHEMBL4038334,J Med Chem,2017.0,"{'bei': '21.33', 'le': '0.39', 'lle': '3.88', 'sei': '7.48'}",CHEMBL4081648,,CHEMBL4081648,6.64,0,http://www.openphacts.org/units/Nanomolar,3017120,=,1,1,=,,IC50,nM,,228.6,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,nM,UO_0000065,,228.6
,18187119,[],CHEMBL4040840,Inhibition of human recombinant microsomal MAOB expressed in baculovirus infected BTI-TN-5B1- 4 cells using p-tyramine as substrate assessed as decrease in H2O2 production after 15 mins by amplex red-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2oc(=O)c(C(=O)Nc3ccc(C)cc3)cc2c1,,,CHEMBL4038334,J Med Chem,2017.0,"{'bei': '24.93', 'le': '0.46', 'lle': '4.35', 'sei': '11.25'}",CHEMBL4099648,,CHEMBL4099648,7.71,0,http://www.openphacts.org/units/Nanomolar,3017121,=,1,1,=,,IC50,nM,,19.43,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,nM,UO_0000065,,19.43
,18187120,[],CHEMBL4040840,Inhibition of human recombinant microsomal MAOB expressed in baculovirus infected BTI-TN-5B1- 4 cells using p-tyramine as substrate assessed as decrease in H2O2 production after 15 mins by amplex red-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2oc(=O)c(C(=O)Nc3ccc(Cl)cc3)cc2c1,,,CHEMBL4038334,J Med Chem,2017.0,"{'bei': '23.42', 'le': '0.46', 'lle': '4.01', 'sei': '11.27'}",CHEMBL4089520,,CHEMBL4089520,7.72,0,http://www.openphacts.org/units/Nanomolar,3017122,=,1,1,=,,IC50,nM,,18.9,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,nM,UO_0000065,,18.9
,18187121,[],CHEMBL4040840,Inhibition of human recombinant microsomal MAOB expressed in baculovirus infected BTI-TN-5B1- 4 cells using p-tyramine as substrate assessed as decrease in H2O2 production after 15 mins by amplex red-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,C#CCN(C)[C@H](C)Cc1ccccc1,,,CHEMBL4038334,J Med Chem,2017.0,"{'bei': '41.52', 'le': '0.76', 'lle': '5.60', 'sei': '240.02'}",CHEMBL972,SELEGILINE,CHEMBL972,7.78,0,http://www.openphacts.org/units/Nanomolar,3017124,=,1,1,=,,IC50,nM,,16.73,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,nM,UO_0000065,,16.73
,18187122,[],CHEMBL4040840,Inhibition of human recombinant microsomal MAOB expressed in baculovirus infected BTI-TN-5B1- 4 cells using p-tyramine as substrate assessed as decrease in H2O2 production after 15 mins by amplex red-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,C#CCN[C@@H]1CCc2ccccc21,,,CHEMBL4038334,J Med Chem,2017.0,"{'bei': '42.65', 'le': '0.77', 'lle': '5.40', 'sei': '60.71'}",CHEMBL887,RASAGILINE,CHEMBL887,7.30,0,http://www.openphacts.org/units/Nanomolar,3017125,=,1,1,=,,IC50,nM,,49.66,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,nM,UO_0000065,,49.66
,18187123,[],CHEMBL4040840,Inhibition of human recombinant microsomal MAOB expressed in baculovirus infected BTI-TN-5B1- 4 cells using p-tyramine as substrate assessed as decrease in H2O2 production after 15 mins by amplex red-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc2occ(C(=O)Nc3ccccc3)c(=O)c2c1,,,CHEMBL4038334,J Med Chem,2017.0,"{'bei': '27.46', 'le': '0.50', 'lle': '4.32', 'sei': '12.93'}",CHEMBL4073128,,CHEMBL4073128,7.67,0,http://www.openphacts.org/units/Nanomolar,3017126,=,1,1,=,,IC50,nM,,21.35,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,nM,UO_0000065,,21.35
,18187124,[],CHEMBL4040840,Inhibition of human recombinant microsomal MAOB expressed in baculovirus infected BTI-TN-5B1- 4 cells using p-tyramine as substrate assessed as decrease in H2O2 production after 15 mins by amplex red-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(NC(=O)c2coc3ccc(C)cc3c2=O)c1,,,CHEMBL4038334,J Med Chem,2017.0,"{'bei': '26.48', 'le': '0.48', 'lle': '4.11', 'sei': '13.10'}",CHEMBL4094520,,CHEMBL4094520,7.77,0,http://www.openphacts.org/units/Nanomolar,3017127,=,1,1,=,,IC50,nM,,17.1,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,nM,UO_0000065,,17.1
,18187125,[],CHEMBL4040840,Inhibition of human recombinant microsomal MAOB expressed in baculovirus infected BTI-TN-5B1- 4 cells using p-tyramine as substrate assessed as decrease in H2O2 production after 15 mins by amplex red-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc2occ(C(=O)Nc3cccc(Cl)c3)c(=O)c2c1,,,CHEMBL4038334,J Med Chem,2017.0,"{'bei': '26.70', 'le': '0.52', 'lle': '4.37', 'sei': '14.12'}",CHEMBL4060916,,CHEMBL4060916,8.38,0,http://www.openphacts.org/units/Nanomolar,3017128,=,1,1,=,,IC50,nM,,4.2,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,nM,UO_0000065,,4.2
,18187126,[],CHEMBL4040840,Inhibition of human recombinant microsomal MAOB expressed in baculovirus infected BTI-TN-5B1- 4 cells using p-tyramine as substrate assessed as decrease in H2O2 production after 15 mins by amplex red-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc2occ(C(=O)Nc3cccc(O)c3)c(=O)c2c1,,,CHEMBL4038334,J Med Chem,2017.0,"{'bei': '24.07', 'le': '0.44', 'lle': '4.05', 'sei': '8.93'}",CHEMBL4089098,,CHEMBL4089098,7.11,0,http://www.openphacts.org/units/Nanomolar,3017129,=,1,1,=,,IC50,nM,,78.22,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,nM,UO_0000065,,78.22
,18187127,[],CHEMBL4040840,Inhibition of human recombinant microsomal MAOB expressed in baculovirus infected BTI-TN-5B1- 4 cells using p-tyramine as substrate assessed as decrease in H2O2 production after 15 mins by amplex red-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(NC(=O)c2coc3ccc(C)cc3c2=O)cc1,,,CHEMBL4038334,J Med Chem,2017.0,"{'bei': '23.25', 'le': '0.42', 'lle': '3.16', 'sei': '11.50'}",CHEMBL4099251,,CHEMBL4099251,6.82,0,http://www.openphacts.org/units/Nanomolar,3017130,=,1,1,=,,IC50,nM,,151.6,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,nM,UO_0000065,,151.6
,18187128,[],CHEMBL4040840,Inhibition of human recombinant microsomal MAOB expressed in baculovirus infected BTI-TN-5B1- 4 cells using p-tyramine as substrate assessed as decrease in H2O2 production after 15 mins by amplex red-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc2occ(C(=O)Nc3ccc(Cl)cc3)c(=O)c2c1,,,CHEMBL4038334,J Med Chem,2017.0,"{'bei': '23.40', 'le': '0.46', 'lle': '3.33', 'sei': '12.38'}",CHEMBL4081233,,CHEMBL4081233,7.34,0,http://www.openphacts.org/units/Nanomolar,3017131,=,1,1,=,,IC50,nM,,45.42,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,nM,UO_0000065,,45.42
,18187129,[],CHEMBL4040840,Inhibition of human recombinant microsomal MAOB expressed in baculovirus infected BTI-TN-5B1- 4 cells using p-tyramine as substrate assessed as decrease in H2O2 production after 15 mins by amplex red-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc2occ(C(=O)Nc3ccc(O)cc3)c(=O)c2c1,,,CHEMBL4038334,J Med Chem,2017.0,"{'bei': '21.30', 'le': '0.39', 'lle': '3.23', 'sei': '7.91'}",CHEMBL4091517,,CHEMBL4091517,6.29,0,http://www.openphacts.org/units/Nanomolar,3017132,=,1,1,=,,IC50,nM,,512.6,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,nM,UO_0000065,,512.6
,18187130,[],CHEMBL4040840,Inhibition of human recombinant microsomal MAOB expressed in baculovirus infected BTI-TN-5B1- 4 cells using p-tyramine as substrate assessed as decrease in H2O2 production after 15 mins by amplex red-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2occ(C(=O)Nc3ccccc3)c(=O)c2c1,,,CHEMBL4038334,J Med Chem,2017.0,"{'bei': '24.99', 'le': '0.46', 'lle': '4.33', 'sei': '10.77'}",CHEMBL4070614,,CHEMBL4070614,7.38,0,http://www.openphacts.org/units/Nanomolar,3017133,=,1,1,=,,IC50,nM,,41.8,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,nM,UO_0000065,,41.8
,18187131,[],CHEMBL4040840,Inhibition of human recombinant microsomal MAOB expressed in baculovirus infected BTI-TN-5B1- 4 cells using p-tyramine as substrate assessed as decrease in H2O2 production after 15 mins by amplex red-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2occ(C(=O)Nc3cccc(C)c3)c(=O)c2c1,,,CHEMBL4038334,J Med Chem,2017.0,"{'bei': '24.77', 'le': '0.45', 'lle': '4.30', 'sei': '11.18'}",CHEMBL4072004,,CHEMBL4072004,7.66,0,http://www.openphacts.org/units/Nanomolar,3017134,=,1,1,=,,IC50,nM,,21.8,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,nM,UO_0000065,,21.8
,18187132,[],CHEMBL4040840,Inhibition of human recombinant microsomal MAOB expressed in baculovirus infected BTI-TN-5B1- 4 cells using p-tyramine as substrate assessed as decrease in H2O2 production after 15 mins by amplex red-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2occ(C(=O)Nc3cccc(Cl)c3)c(=O)c2c1,,,CHEMBL4038334,J Med Chem,2017.0,"{'bei': '25.49', 'le': '0.50', 'lle': '4.69', 'sei': '12.26'}",CHEMBL4074532,,CHEMBL4074532,8.40,0,http://www.openphacts.org/units/Nanomolar,3017135,=,1,1,=,,IC50,nM,,3.94,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,nM,UO_0000065,,3.94
,18187133,[],CHEMBL4040840,Inhibition of human recombinant microsomal MAOB expressed in baculovirus infected BTI-TN-5B1- 4 cells using p-tyramine as substrate assessed as decrease in H2O2 production after 15 mins by amplex red-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2occ(C(=O)Nc3cccc(O)c3)c(=O)c2c1,,,CHEMBL4038334,J Med Chem,2017.0,"{'bei': '22.31', 'le': '0.41', 'lle': '4.19', 'sei': '7.82'}",CHEMBL4085981,,CHEMBL4085981,6.95,0,http://www.openphacts.org/units/Nanomolar,3017136,=,1,1,=,,IC50,nM,,113.5,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,nM,UO_0000065,,113.5
,18187134,[],CHEMBL4040840,Inhibition of human recombinant microsomal MAOB expressed in baculovirus infected BTI-TN-5B1- 4 cells using p-tyramine as substrate assessed as decrease in H2O2 production after 15 mins by amplex red-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2occ(C(=O)Nc3ccc(C)cc3)c(=O)c2c1,,,CHEMBL4038334,J Med Chem,2017.0,"{'bei': '21.58', 'le': '0.40', 'lle': '3.32', 'sei': '9.74'}",CHEMBL4075920,,CHEMBL4075920,6.68,0,http://www.openphacts.org/units/Nanomolar,3017137,=,1,1,=,,IC50,nM,,210.8,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,nM,UO_0000065,,210.8
,18187135,[],CHEMBL4040840,Inhibition of human recombinant microsomal MAOB expressed in baculovirus infected BTI-TN-5B1- 4 cells using p-tyramine as substrate assessed as decrease in H2O2 production after 15 mins by amplex red-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2occ(C(=O)Nc3ccc(Cl)cc3)c(=O)c2c1,,,CHEMBL4038334,J Med Chem,2017.0,"{'bei': '24.22', 'le': '0.47', 'lle': '4.28', 'sei': '11.65'}",CHEMBL4078090,,CHEMBL4078090,7.99,0,http://www.openphacts.org/units/Nanomolar,3017138,=,1,1,=,,IC50,nM,,10.31,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,nM,UO_0000065,,10.31
,18187136,[],CHEMBL4040840,Inhibition of human recombinant microsomal MAOB expressed in baculovirus infected BTI-TN-5B1- 4 cells using p-tyramine as substrate assessed as decrease in H2O2 production after 15 mins by amplex red-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2occ(C(=O)Nc3ccc(O)cc3)c(=O)c2c1,,,CHEMBL4038334,J Med Chem,2017.0,"{'bei': '19.82', 'le': '0.37', 'lle': '3.41', 'sei': '6.95'}",CHEMBL4102366,,CHEMBL4102366,6.17,0,http://www.openphacts.org/units/Nanomolar,3017139,=,1,1,=,,IC50,nM,,674.2,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,nM,UO_0000065,,674.2
,18187137,[],CHEMBL4040840,Inhibition of human recombinant microsomal MAOB expressed in baculovirus infected BTI-TN-5B1- 4 cells using p-tyramine as substrate assessed as decrease in H2O2 production after 15 mins by amplex red-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,,,CHEMBL4038334,J Med Chem,2017.0,"{'bei': '25.26', 'le': '0.47', 'lle': '5.27', 'sei': '11.87'}",CHEMBL396778,SAFINAMIDE,CHEMBL396778,7.64,1,http://www.openphacts.org/units/Nanomolar,3017140,=,1,1,=,,IC50,nM,,23.07,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,nM,UO_0000065,,23.07
,18194960,[],CHEMBL4042091,Inhibition of recombinant human MAO-B assessed as reduction in 4-hydroxyquinolone production using kynuramine as substrate after 20 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1ccc2ccc(OCc3ccc(Br)cc3)cc2o1,,,CHEMBL4041499,Eur J Med Chem,2017.0,"{'bei': '28.09', 'le': '0.64', 'lle': '5.17', 'sei': '23.58'}",CHEMBL4068321,,CHEMBL4068321,9.30,0,http://www.openphacts.org/units/Nanomolar,3018326,=,1,1,=,,IC50,nM,,0.5,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,0.0005
,18194961,[],CHEMBL4042091,Inhibition of recombinant human MAO-B assessed as reduction in 4-hydroxyquinolone production using kynuramine as substrate after 20 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c(C#N)c(=O)oc2cc(OCc3ccccc3)ccc12,,,CHEMBL4041499,Eur J Med Chem,2017.0,"{'bei': '29.94', 'le': '0.54', 'lle': '5.17', 'sei': '13.79'}",CHEMBL4095676,,CHEMBL4095676,8.72,0,http://www.openphacts.org/units/Nanomolar,3018325,=,1,1,=,,IC50,nM,,1.9,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,0.0019
,18194962,[],CHEMBL4042091,Inhibition of recombinant human MAO-B assessed as reduction in 4-hydroxyquinolone production using kynuramine as substrate after 20 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c(Cl)c(=O)oc2cc(OCc3ccccc3)ccc12,,,CHEMBL4041499,Eur J Med Chem,2017.0,"{'bei': '28.85', 'le': '0.56', 'lle': '4.35', 'sei': '22.00'}",CHEMBL4094745,,CHEMBL4094745,8.68,0,http://www.openphacts.org/units/Nanomolar,3018324,=,1,1,=,,IC50,nM,,2.1,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,0.0021
,18194963,[],CHEMBL4042091,Inhibition of recombinant human MAO-B assessed as reduction in 4-hydroxyquinolone production using kynuramine as substrate after 20 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(=O)oc2cc(OCc3ccccc3)ccc12,,,CHEMBL4041499,Eur J Med Chem,2017.0,"{'bei': '32.67', 'le': '0.59', 'lle': '5.02', 'sei': '22.06'}",CHEMBL108660,,CHEMBL108660,8.70,0,http://www.openphacts.org/units/Nanomolar,3018323,=,1,1,=,,IC50,nM,,2.0,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,0.002
,18194964,[],CHEMBL4042091,Inhibition of recombinant human MAO-B assessed as reduction in 4-hydroxyquinolone production using kynuramine as substrate after 20 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1ccc2ccc(OCc3ccccc3)cc2o1,,,CHEMBL4041499,Eur J Med Chem,2017.0,"{'bei': '33.38', 'le': '0.61', 'lle': '5.05', 'sei': '21.35'}",CHEMBL145781,7-BENZYLOXYCOUMARIN,CHEMBL145781,8.42,0,http://www.openphacts.org/units/Nanomolar,3018322,=,1,1,=,,IC50,nM,,3.8,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,0.0038
,18194994,[],CHEMBL4042091,Inhibition of recombinant human MAO-B assessed as reduction in 4-hydroxyquinolone production using kynuramine as substrate after 20 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(=O)oc2cc(OCc3ccc(Br)cc3)ccc12,,,CHEMBL4041499,Eur J Med Chem,2017.0,"{'bei': '26.21', 'le': '0.59', 'lle': '4.61', 'sei': '22.94'}",CHEMBL4097867,,CHEMBL4097867,9.05,0,http://www.openphacts.org/units/Nanomolar,3018327,=,1,1,=,,IC50,nM,,0.9,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,0.0009
,18194995,[],CHEMBL4042091,Inhibition of recombinant human MAO-B assessed as reduction in 4-hydroxyquinolone production using kynuramine as substrate after 20 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c(Cl)c(=O)oc2cc(OCc3ccc(Br)cc3)ccc12,,,CHEMBL4041499,Eur J Med Chem,2017.0,"{'bei': '23.96', 'le': '0.56', 'lle': '4.00', 'sei': '23.07'}",CHEMBL4079843,,CHEMBL4079843,9.10,0,http://www.openphacts.org/units/Nanomolar,3018328,=,1,1,=,,IC50,nM,,0.8,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,0.0008
,18194996,[],CHEMBL4042091,Inhibition of recombinant human MAO-B assessed as reduction in 4-hydroxyquinolone production using kynuramine as substrate after 20 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c(C#N)c(=O)oc2cc(OCc3ccc(Br)cc3)ccc12,,,CHEMBL4041499,Eur J Med Chem,2017.0,"{'bei': '24.00', 'le': '0.53', 'lle': '4.58', 'sei': '14.05'}",CHEMBL4105601,,CHEMBL4105601,8.89,0,http://www.openphacts.org/units/Nanomolar,3018329,=,1,1,=,,IC50,nM,,1.3,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,0.0013
,18194997,[],CHEMBL4042091,Inhibition of recombinant human MAO-B assessed as reduction in 4-hydroxyquinolone production using kynuramine as substrate after 20 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1cc(C(F)(F)F)c2ccc(OCc3ccc(Br)cc3)cc2o1,,,CHEMBL4041499,Eur J Med Chem,2017.0,"{'bei': '17.49', 'le': '0.40', 'lle': '1.83', 'sei': '17.71'}",CHEMBL4087723,,CHEMBL4087723,6.98,0,http://www.openphacts.org/units/Nanomolar,3018330,=,1,1,=,,IC50,nM,,104.0,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,0.104
,18194998,[],CHEMBL4042091,Inhibition of recombinant human MAO-B assessed as reduction in 4-hydroxyquinolone production using kynuramine as substrate after 20 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c(C#N)c(=O)oc2cc(OCc3ccc(F)cc3)ccc12,,,CHEMBL4041499,Eur J Med Chem,2017.0,"{'bei': '27.99', 'le': '0.51', 'lle': '4.97', 'sei': '13.69'}",CHEMBL4082300,,CHEMBL4082300,8.66,0,http://www.openphacts.org/units/Nanomolar,3018331,=,1,1,=,,IC50,nM,,2.2,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,0.0022
,18194999,[],CHEMBL4042091,Inhibition of recombinant human MAO-B assessed as reduction in 4-hydroxyquinolone production using kynuramine as substrate after 20 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c(C#N)c(=O)oc2cc(OCc3ccc(Cl)cc3)ccc12,,,CHEMBL4041499,Eur J Med Chem,2017.0,"{'bei': '24.21', 'le': '0.47', 'lle': '3.68', 'sei': '12.47'}",CHEMBL4060398,,CHEMBL4060398,7.89,0,http://www.openphacts.org/units/Nanomolar,3018332,=,1,1,=,,IC50,nM,,13.0,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,0.013
,18195000,[],CHEMBL4042091,Inhibition of recombinant human MAO-B assessed as reduction in 4-hydroxyquinolone production using kynuramine as substrate after 20 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c(C#N)c(=O)oc2cc(OCc3ccccc3Br)ccc12,,,CHEMBL4041499,Eur J Med Chem,2017.0,"{'bei': '19.28', 'le': '0.42', 'lle': '2.83', 'sei': '11.29'}",CHEMBL4090150,,CHEMBL4090150,7.14,0,http://www.openphacts.org/units/Nanomolar,3018333,=,1,1,=,,IC50,nM,,73.0,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,0.073
,18195001,[],CHEMBL4042091,Inhibition of recombinant human MAO-B assessed as reduction in 4-hydroxyquinolone production using kynuramine as substrate after 20 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c(C#N)c(=O)oc2cc(OCc3ccc(Br)cc3Br)ccc12,,,CHEMBL4041499,Eur J Med Chem,2017.0,"{'bei': '17.24', 'le': '0.44', 'lle': '2.66', 'sei': '12.25'}",CHEMBL4069084,,CHEMBL4069084,7.75,0,http://www.openphacts.org/units/Nanomolar,3018334,=,1,1,=,,IC50,nM,,18.0,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,0.018
,18195002,[],CHEMBL4042091,Inhibition of recombinant human MAO-B assessed as reduction in 4-hydroxyquinolone production using kynuramine as substrate after 20 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1ccc2ccc(OCCN3CCCCC3)cc2o1,,,CHEMBL4041499,Eur J Med Chem,2017.0,"{'bei': '18.42', 'le': '0.34', 'lle': '2.38', 'sei': '11.80'}",CHEMBL4063174,,CHEMBL4063174,5.04,0,http://www.openphacts.org/units/Nanomolar,3018335,=,1,1,=,,IC50,nM,,9210.0,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,9.21
,18195003,[],CHEMBL4042091,Inhibition of recombinant human MAO-B assessed as reduction in 4-hydroxyquinolone production using kynuramine as substrate after 20 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(=O)oc2cc(OCCN3CCCCC3)ccc12,,,CHEMBL4041499,Eur J Med Chem,2017.0,"{'bei': '19.17', 'le': '0.36', 'lle': '2.54', 'sei': '12.91'}",CHEMBL4091054,,CHEMBL4091054,5.51,0,http://www.openphacts.org/units/Nanomolar,3018336,=,1,1,=,,IC50,nM,,3090.0,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,3.09
,18195004,[],CHEMBL4042091,Inhibition of recombinant human MAO-B assessed as reduction in 4-hydroxyquinolone production using kynuramine as substrate after 20 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1ccc2ccc(OCCN3CCC(Cc4ccccc4)CC3)cc2o1,,,CHEMBL4041499,Eur J Med Chem,2017.0,"{'bei': '17.41', 'le': '0.32', 'lle': '2.20', 'sei': '14.83'}",CHEMBL4078343,,CHEMBL4078343,6.33,0,http://www.openphacts.org/units/Nanomolar,3018337,=,1,1,=,,IC50,nM,,470.0,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,0.47
,18195005,[],CHEMBL4042091,Inhibition of recombinant human MAO-B assessed as reduction in 4-hydroxyquinolone production using kynuramine as substrate after 20 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(=O)oc2cc(OCCN3CCC(Cc4ccccc4)CC3)ccc12,,,CHEMBL4041499,Eur J Med Chem,2017.0,"{'bei': '16.63', 'le': '0.31', 'lle': '1.85', 'sei': '14.70'}",CHEMBL4096387,,CHEMBL4096387,6.28,0,http://www.openphacts.org/units/Nanomolar,3018338,=,1,1,=,,IC50,nM,,530.0,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,0.53
,18195006,[],CHEMBL4042091,Inhibition of recombinant human MAO-B assessed as reduction in 4-hydroxyquinolone production using kynuramine as substrate after 20 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c(Cl)c(=O)oc2cc(OCCN3CCC(Cc4ccccc4)CC3)ccc12,,,CHEMBL4041499,Eur J Med Chem,2017.0,"{'bei': '15.87', 'le': '0.31', 'lle': '1.45', 'sei': '15.32'}",CHEMBL4067432,,CHEMBL4067432,6.54,0,http://www.openphacts.org/units/Nanomolar,3018339,=,1,1,=,,IC50,nM,,290.0,CHEMBL2039,Homo sapiens,Monoamine oxidase B,9606,,,IC50,uM,UO_0000065,,0.29
