activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,5198640,[],CHEMBL1670539,Antagonist activity at human CCR5 expressed in HOS cells assessed as inhibition of cell fusion with HIV gp120 expressing HEK293 cells by LTR luciferase assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CCCCN1C(=O)[C@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,,,CHEMBL1667838,Bioorg. Med. Chem. Lett.,2011.0,,CHEMBL1668021,,CHEMBL1739499,6.42,0,http://www.openphacts.org/units/Nanomolar,1327563,=,1,1,=,,IC50,nM,,380.19,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,pIC50,,UO_0000065,,6.42
,5198641,[],CHEMBL1670539,Antagonist activity at human CCR5 expressed in HOS cells assessed as inhibition of cell fusion with HIV gp120 expressing HEK293 cells by LTR luciferase assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CCCCN1C(=O)[C@H]([C@@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,,,CHEMBL1667838,Bioorg. Med. Chem. Lett.,2011.0,,CHEMBL1668022,,CHEMBL1739500,6.35,0,http://www.openphacts.org/units/Nanomolar,1327564,=,1,1,=,,IC50,nM,,446.68,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,pIC50,,UO_0000065,,6.35
,5251133,[],CHEMBL1685779,Displacement of labeled MIP-1beta from human CCR5 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)[C@]1(C(=O)N2CCN(c3cccc(C(F)(F)F)c3)CC2)CC[C@@H](NC2CCOCC2)C1,,,CHEMBL1681668,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '14.00', 'le': '0.27', 'lle': '2.23', 'sei': '14.61'}",CHEMBL1683055,,CHEMBL1683055,6.55,0,http://www.openphacts.org/units/Nanomolar,1334194,=,1,1,=,,IC50,nM,,283.0,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,283.0
,5251134,[],CHEMBL1685779,Displacement of labeled MIP-1beta from human CCR5 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)[C@]1(C(=O)N2CCN(c3cccc(C(F)(F)F)c3)CC2)CC[C@@H](N[C@H]2CCOC[C@H]2C)C1,,,CHEMBL1681668,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '14.77', 'le': '0.29', 'lle': '2.55', 'sei': '15.87'}",CHEMBL1683059,,CHEMBL1683059,7.11,0,http://www.openphacts.org/units/Nanomolar,1334198,=,1,1,=,,IC50,nM,,77.0,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,77.0
,5251135,[],CHEMBL1685779,Displacement of labeled MIP-1beta from human CCR5 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)[C@]1(C(=O)N2CCN(c3cccc(C(F)(F)F)c3)CC2)CC[C@@H](N[C@@H]2CCOC[C@@H]2C)C1,,,CHEMBL1681668,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '14.47', 'le': '0.28', 'lle': '2.41', 'sei': '15.55'}",CHEMBL1683060,,CHEMBL1683060,6.97,0,http://www.openphacts.org/units/Nanomolar,1334199,=,1,1,=,,IC50,nM,,108.0,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,108.0
,5251136,[],CHEMBL1685779,Displacement of labeled MIP-1beta from human CCR5 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)[C@]1(C(=O)N2CCN(c3cccc(C(F)(F)F)c3)CC2)CC[C@@H](N[C@H]2CCOC[C@@H]2C)C1,,,CHEMBL1681668,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '13.36', 'le': '0.26', 'lle': '1.87', 'sei': '14.35'}",CHEMBL1683061,,CHEMBL1683061,6.43,0,http://www.openphacts.org/units/Nanomolar,1334200,=,1,1,=,,IC50,nM,,370.0,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,370.0
,5251137,[],CHEMBL1685779,Displacement of labeled MIP-1beta from human CCR5 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)[C@]1(C(=O)N2CCN(c3cccc(C(F)(F)F)c3)CC2)CC[C@@H](N[C@@H]2CCOC[C@H]2C)C1,,,CHEMBL1681668,Bioorg. Med. Chem. Lett.,2011.0,,CHEMBL1683062,,CHEMBL1683062,,0,http://www.openphacts.org/units/Nanomolar,1334201,>,1,1,>,,IC50,nM,,1000.0,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,1000.0
,5251138,[],CHEMBL1685779,Displacement of labeled MIP-1beta from human CCR5 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@@](C(=O)N2CCN(c3cccc(C(F)(F)F)c3)CC2)(C(C)C)C1,,,CHEMBL1681668,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '15.63', 'le': '0.30', 'lle': '2.79', 'sei': '17.28'}",CHEMBL1683063,,CHEMBL1683063,7.75,0,http://www.openphacts.org/units/Nanomolar,1334202,=,1,1,=,,IC50,nM,,18.0,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,18.0
,5251139,[],CHEMBL1685779,Displacement of labeled MIP-1beta from human CCR5 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H]1COCC[C@H]1N[C@@H]1CC[C@@](C(=O)N2CCN(c3cccc(C(F)(F)F)c3)CC2)(C(C)C)C1,,,CHEMBL1681668,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '13.13', 'le': '0.25', 'lle': '1.56', 'sei': '14.52'}",CHEMBL1683064,,CHEMBL1683064,6.51,0,http://www.openphacts.org/units/Nanomolar,1334203,=,1,1,=,,IC50,nM,,312.0,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,312.0
,5251140,[],CHEMBL1685779,Displacement of labeled MIP-1beta from human CCR5 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H]1COCC[C@@H]1N[C@@H]1CC[C@@](C(=O)N2CCN(c3cccc(C(F)(F)F)c3)CC2)(C(C)C)C1,,,CHEMBL1681668,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '12.64', 'le': '0.24', 'lle': '1.31', 'sei': '13.98'}",CHEMBL1683065,,CHEMBL1683065,6.26,0,http://www.openphacts.org/units/Nanomolar,1334204,=,1,1,=,,IC50,nM,,546.0,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,546.0
,5251141,[],CHEMBL1685779,Displacement of labeled MIP-1beta from human CCR5 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@@H]1COCC[C@H]1N[C@@H]1CC[C@@](C(=O)N2CCN(c3cccc(C(F)(F)F)c3)CC2)(C(C)C)C1,,,CHEMBL1681668,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '12.11', 'le': '0.23', 'lle': '1.05', 'sei': '13.39'}",CHEMBL1683066,,CHEMBL1683066,6.00,0,http://www.openphacts.org/units/Nanomolar,1334205,=,1,1,=,,IC50,nM,,1000.0,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,1000.0
,5251142,[],CHEMBL1685779,Displacement of labeled MIP-1beta from human CCR5 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@@](C(=O)N2CCN(c3cccc(C(F)(F)F)c3)CC2)(C(C)C)C1,,,CHEMBL1681668,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '15.35', 'le': '0.30', 'lle': '3.70', 'sei': '14.13'}",CHEMBL1683067,,CHEMBL1683067,7.64,0,http://www.openphacts.org/units/Nanomolar,1334206,=,1,1,=,,IC50,nM,,23.0,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,23.0
,5251143,[],CHEMBL1685779,Displacement of labeled MIP-1beta from human CCR5 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@H]1COCC[C@H]1N[C@@H]1CC[C@@](C(=O)N2CCN(c3cccc(C(F)(F)F)c3)CC2)(C(C)C)C1,,,CHEMBL1681668,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '13.45', 'le': '0.26', 'lle': '2.75', 'sei': '12.38'}",CHEMBL1683068,,CHEMBL1683068,6.69,0,http://www.openphacts.org/units/Nanomolar,1334207,=,1,1,=,,IC50,nM,,204.0,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,204.0
,5251144,[],CHEMBL1685779,Displacement of labeled MIP-1beta from human CCR5 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CCO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@@](C(=O)N2CCN(c3cccc(C(F)(F)F)c3)CC2)(C(C)C)C1,,,CHEMBL1681668,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '14.95', 'le': '0.29', 'lle': '3.32', 'sei': '14.15'}",CHEMBL1683069,,CHEMBL1683069,7.65,0,http://www.openphacts.org/units/Nanomolar,1334208,=,1,1,=,,IC50,nM,,22.5,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,22.5
,5251145,[],CHEMBL1685779,Displacement of labeled MIP-1beta from human CCR5 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CCO[C@H]1COCC[C@H]1N[C@@H]1CC[C@@](C(=O)N2CCN(c3cccc(C(F)(F)F)c3)CC2)(C(C)C)C1,,,CHEMBL1681668,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '13.07', 'le': '0.25', 'lle': '2.36', 'sei': '12.37'}",CHEMBL1683070,,CHEMBL1683070,6.69,0,http://www.openphacts.org/units/Nanomolar,1334209,=,1,1,=,,IC50,nM,,206.0,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,206.0
,5251146,[],CHEMBL1685779,Displacement of labeled MIP-1beta from human CCR5 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,COC[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@@](C(=O)N2CCN(c3cccc(C(F)(F)F)c3)CC2)(C(C)C)C1,,,CHEMBL1681668,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '13.09', 'le': '0.25', 'lle': '2.51', 'sei': '12.39'}",CHEMBL1683071,,CHEMBL1683071,6.70,0,http://www.openphacts.org/units/Nanomolar,1334210,=,1,1,=,,IC50,nM,,201.0,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,201.0
,5251147,[],CHEMBL1685779,Displacement of labeled MIP-1beta from human CCR5 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,COC[C@H]1COCC[C@H]1N[C@@H]1CC[C@@](C(=O)N2CCN(c3cccc(C(F)(F)F)c3)CC2)(C(C)C)C1,,,CHEMBL1681668,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '12.20', 'le': '0.24', 'lle': '2.05', 'sei': '11.55'}",CHEMBL1683072,,CHEMBL1683072,6.24,0,http://www.openphacts.org/units/Nanomolar,1334211,=,1,1,=,,IC50,nM,,572.0,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,572.0
,5251148,[],CHEMBL1685779,Displacement of labeled MIP-1beta from human CCR5 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@@](C(=O)N2CCN(c3cccc(C(F)(F)F)n3)CC2)(C(C)C)C1,,,CHEMBL1681668,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '15.20', 'le': '0.30', 'lle': '4.24', 'sei': '11.32'}",CHEMBL1683073,,CHEMBL1683073,7.58,0,http://www.openphacts.org/units/Nanomolar,1334212,=,1,1,=,,IC50,nM,,26.5,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,26.5
,5251149,[],CHEMBL1685779,Displacement of labeled MIP-1beta from human CCR5 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@@](C(=O)N2CCN(c3cc(C(F)(F)F)ccn3)CC2)(C(C)C)C1,,,CHEMBL1681668,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '16.60', 'le': '0.32', 'lle': '4.94', 'sei': '12.36'}",CHEMBL1683074,,CHEMBL1683074,8.28,0,http://www.openphacts.org/units/Nanomolar,1334213,=,1,1,=,,IC50,nM,,5.3,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,5.3
,5251150,[],CHEMBL1685779,Displacement of labeled MIP-1beta from human CCR5 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@@](C(=O)N2CCN(c3nccc(C(F)(F)F)n3)CC2)(C(C)C)C1,,,CHEMBL1681668,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '14.93', 'le': '0.29', 'lle': '4.73', 'sei': '9.34'}",CHEMBL1683075,,CHEMBL1683075,7.46,0,http://www.openphacts.org/units/Nanomolar,1334214,=,1,1,=,,IC50,nM,,34.8,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,34.8
,5251151,[],CHEMBL1685779,Displacement of labeled MIP-1beta from human CCR5 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@](CC(F)(F)F)(C(=O)N2CCN(c3cc(C(F)(F)F)ccn3)CC2)C1,,,CHEMBL1681668,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '15.00', 'le': '0.30', 'lle': '4.45', 'sei': '12.07'}",CHEMBL1683190,,CHEMBL1683190,8.08,0,http://www.openphacts.org/units/Nanomolar,1334336,=,1,1,=,,IC50,nM,,8.4,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,8.4
,5251163,[],CHEMBL1685781,Antagonist activity at human CCR5 receptor by chemotaxis assay,F,,,BAO_0000190,BAO_0000019,assay format,CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@@](C(=O)N2CCN(c3cc(C(F)(F)F)ccn3)CC2)(C(C)C)C1,,,CHEMBL1681668,Bioorg. Med. Chem. Lett.,2011.0,,CHEMBL1683074,,CHEMBL1683074,8.37,0,http://www.openphacts.org/units/Nanomolar,1334213,=,1,1,=,,IC50,nM,,4.3,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,4.3
,5251164,[],CHEMBL1685781,Antagonist activity at human CCR5 receptor by chemotaxis assay,F,,,BAO_0000190,BAO_0000019,assay format,CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@](CC(F)(F)F)(C(=O)N2CCN(c3cc(C(F)(F)F)ccn3)CC2)C1,,,CHEMBL1681668,Bioorg. Med. Chem. Lett.,2011.0,,CHEMBL1683190,,CHEMBL1683190,7.96,0,http://www.openphacts.org/units/Nanomolar,1334336,=,1,1,=,,IC50,nM,,11.1,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,11.1
,5293923,[],CHEMBL1697612,Displacement of [125I]MIP-1beta from CCR5 in IL-10-stimulated human monocytes,B,,,BAO_0000190,BAO_0000219,cell-based format,COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,,,CHEMBL1687698,ACS Med. Chem. Lett.,2010.0,"{'bei': '15.97', 'le': '0.31', 'lle': '4.02', 'sei': '13.79'}",CHEMBL82301,VICRIVIROC,CHEMBL82301,8.52,0,http://www.openphacts.org/units/Nanomolar,1336878,=,1,1,=,,IC50,nM,,3.0,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,3.0
,5293924,[],CHEMBL1697612,Displacement of [125I]MIP-1beta from CCR5 in IL-10-stimulated human monocytes,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ncnc(C)c1C(=O)N1CCC(C)(N2CCN(C3CCc4cc(Br)ccc43)[C@@H](C)C2)CC1,,,CHEMBL1687698,ACS Med. Chem. Lett.,2010.0,"{'bei': '15.97', 'le': '0.34', 'lle': '3.87', 'sei': '16.00'}",CHEMBL1688239,,CHEMBL1688239,8.41,0,http://www.openphacts.org/units/Nanomolar,1336879,=,1,1,=,,IC50,nM,,3.9,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,3.9
,5293925,[],CHEMBL1697612,Displacement of [125I]MIP-1beta from CCR5 in IL-10-stimulated human monocytes,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ncnc(C)c1C(=O)N1CCC(C)(N2CCN(C3CCc4cc(Br)ccc43)[C@@H](C)C2)CC1,,,CHEMBL1687698,ACS Med. Chem. Lett.,2010.0,"{'bei': '12.77', 'le': '0.27', 'lle': '2.18', 'sei': '12.79'}",CHEMBL1688239,,CHEMBL1688239,6.72,0,http://www.openphacts.org/units/Nanomolar,1336880,=,1,1,=,,IC50,nM,,190.0,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,190.0
,5293926,[],CHEMBL1697612,Displacement of [125I]MIP-1beta from CCR5 in IL-10-stimulated human monocytes,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ncnc(C)c1C(=O)N1CCC(C)(N2CCN(C3CCc4cc(C(F)(F)F)ccc43)[C@@H](C)C2)CC1,,,CHEMBL1687698,ACS Med. Chem. Lett.,2010.0,"{'bei': '16.10', 'le': '0.31', 'lle': '3.50', 'sei': '15.79'}",CHEMBL1688240,,CHEMBL1688240,8.30,0,http://www.openphacts.org/units/Nanomolar,1336881,=,1,1,=,,IC50,nM,,5.0,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,5.0
,5293927,[],CHEMBL1697612,Displacement of [125I]MIP-1beta from CCR5 in IL-10-stimulated human monocytes,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ncnc(C)c1C(=O)N1CCC(C)(N2CCN([C@@H]3c4ccc(C(F)(F)F)cc4C[C@H]3O)[C@@H](C)C2)CC1,,,CHEMBL1687698,ACS Med. Chem. Lett.,2010.0,"{'bei': '12.56', 'le': '0.24', 'lle': '2.91', 'sei': '9.17'}",CHEMBL1688241,,CHEMBL1688241,6.68,0,http://www.openphacts.org/units/Nanomolar,1336882,=,1,1,=,,IC50,nM,,211.0,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,211.0
,5293928,[],CHEMBL1697612,Displacement of [125I]MIP-1beta from CCR5 in IL-10-stimulated human monocytes,B,,,BAO_0000190,BAO_0000219,cell-based format,CO[C@@H]1Cc2cc(C(F)(F)F)ccc2[C@H]1N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,,,CHEMBL1687698,ACS Med. Chem. Lett.,2010.0,"{'bei': '15.28', 'le': '0.29', 'lle': '3.91', 'sei': '13.49'}",CHEMBL1688242,,CHEMBL1688242,8.34,0,http://www.openphacts.org/units/Nanomolar,1336883,=,1,1,=,,IC50,nM,,4.6,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,4.6
,5293929,[],CHEMBL1697612,Displacement of [125I]MIP-1beta from CCR5 in IL-10-stimulated human monocytes,B,,,BAO_0000190,BAO_0000219,cell-based format,CCO[C@@H]1Cc2cc(C(F)(F)F)ccc2[C@H]1N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,,,CHEMBL1687698,ACS Med. Chem. Lett.,2010.0,"{'bei': '14.63', 'le': '0.28', 'lle': '3.37', 'sei': '13.25'}",CHEMBL1688243,INCB-9471,CHEMBL1688243,8.19,0,http://www.openphacts.org/units/Nanomolar,1336884,=,1,1,=,,IC50,nM,,6.5,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,6.5
,5293930,[],CHEMBL1697612,Displacement of [125I]MIP-1beta from CCR5 in IL-10-stimulated human monocytes,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ncnc(C)c1C(=O)N1CCC(C)(N2CCN([C@H]3c4ccc(C(F)(F)F)cc4C[C@@H]3O)[C@@H](C)C2)CC1,,,CHEMBL1687698,ACS Med. Chem. Lett.,2010.0,,CHEMBL1688244,,CHEMBL1688244,,0,http://www.openphacts.org/units/Nanomolar,1336885,>,1,1,>,,IC50,nM,,1000.0,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,1000.0
,5293931,[],CHEMBL1697612,Displacement of [125I]MIP-1beta from CCR5 in IL-10-stimulated human monocytes,B,,,BAO_0000190,BAO_0000219,cell-based format,CO[C@H]1Cc2cc(C(F)(F)F)ccc2[C@@H]1N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,,,CHEMBL1687698,ACS Med. Chem. Lett.,2010.0,,CHEMBL1687948,,CHEMBL1687948,,0,http://www.openphacts.org/units/Nanomolar,1336886,>,1,1,>,,IC50,nM,,1000.0,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,1000.0
,5293932,[],CHEMBL1697612,Displacement of [125I]MIP-1beta from CCR5 in IL-10-stimulated human monocytes,B,,,BAO_0000190,BAO_0000219,cell-based format,CCO[C@H]1Cc2cc(C(F)(F)F)ccc2[C@@H]1N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,,,CHEMBL1687698,ACS Med. Chem. Lett.,2010.0,,CHEMBL1688245,,CHEMBL1688245,,0,http://www.openphacts.org/units/Nanomolar,1336887,>,1,1,>,,IC50,nM,,1000.0,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,1000.0
,5293933,[],CHEMBL1697613,Antagonist activity at CCR5 in IL-10 stimulated human PBMC cells assessed as MIP-1beta induced chemotaxis,F,,,BAO_0000190,BAO_0000219,cell-based format,COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,,,CHEMBL1687698,ACS Med. Chem. Lett.,2010.0,,CHEMBL82301,VICRIVIROC,CHEMBL82301,8.92,0,http://www.openphacts.org/units/Nanomolar,1336878,=,1,1,=,,IC50,nM,,1.2,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,1.2
,5293934,[],CHEMBL1697613,Antagonist activity at CCR5 in IL-10 stimulated human PBMC cells assessed as MIP-1beta induced chemotaxis,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ncnc(C)c1C(=O)N1CCC(C)(N2CCN(C3CCc4cc(Br)ccc43)[C@@H](C)C2)CC1,,,CHEMBL1687698,ACS Med. Chem. Lett.,2010.0,,CHEMBL1688239,,CHEMBL1688239,8.96,0,http://www.openphacts.org/units/Nanomolar,1336879,=,1,1,=,,IC50,nM,,1.1,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,1.1
,5293935,[],CHEMBL1697613,Antagonist activity at CCR5 in IL-10 stimulated human PBMC cells assessed as MIP-1beta induced chemotaxis,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ncnc(C)c1C(=O)N1CCC(C)(N2CCN(C3CCc4cc(C(F)(F)F)ccc43)[C@@H](C)C2)CC1,,,CHEMBL1687698,ACS Med. Chem. Lett.,2010.0,,CHEMBL1688240,,CHEMBL1688240,8.92,0,http://www.openphacts.org/units/Nanomolar,1336881,=,1,1,=,,IC50,nM,,1.2,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,1.2
,5293936,[],CHEMBL1697613,Antagonist activity at CCR5 in IL-10 stimulated human PBMC cells assessed as MIP-1beta induced chemotaxis,F,,,BAO_0000190,BAO_0000219,cell-based format,CO[C@@H]1Cc2cc(C(F)(F)F)ccc2[C@H]1N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,,,CHEMBL1687698,ACS Med. Chem. Lett.,2010.0,,CHEMBL1688242,,CHEMBL1688242,8.46,0,http://www.openphacts.org/units/Nanomolar,1336883,=,1,1,=,,IC50,nM,,3.5,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,3.5
,5293937,[],CHEMBL1697613,Antagonist activity at CCR5 in IL-10 stimulated human PBMC cells assessed as MIP-1beta induced chemotaxis,F,,,BAO_0000190,BAO_0000219,cell-based format,CCO[C@@H]1Cc2cc(C(F)(F)F)ccc2[C@H]1N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,,,CHEMBL1687698,ACS Med. Chem. Lett.,2010.0,,CHEMBL1688243,INCB-9471,CHEMBL1688243,8.52,1,http://www.openphacts.org/units/Nanomolar,1336884,=,1,1,=,,IC50,nM,,3.0,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,3.0
,5293947,[],CHEMBL1695217,Antagonist activity at CCR5 assessed as inhibition of intracellular calcium mobilization,F,,,BAO_0000190,BAO_0000219,cell-based format,CCO[C@@H]1Cc2cc(C(F)(F)F)ccc2[C@H]1N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,,,CHEMBL1687698,ACS Med. Chem. Lett.,2010.0,,CHEMBL1688243,INCB-9471,CHEMBL1688243,7.80,0,http://www.openphacts.org/units/Nanomolar,1336884,=,1,1,=,,IC50,nM,,16.0,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,16.0
,5293948,[],CHEMBL1695218,Antagonist activity at CCR5 assessed as inhibition of ERK phosphorylation,F,,,BAO_0000190,BAO_0000019,assay format,CCO[C@@H]1Cc2cc(C(F)(F)F)ccc2[C@H]1N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,,,CHEMBL1687698,ACS Med. Chem. Lett.,2010.0,,CHEMBL1688243,INCB-9471,CHEMBL1688243,8.52,1,http://www.openphacts.org/units/Nanomolar,1336884,=,1,1,=,,IC50,nM,,3.0,CHEMBL274,Homo sapiens,C-C chemokine receptor type 5,9606,,,IC50,nM,UO_0000065,,3.0
